Format,1.0B,
Memory Length,10000,Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,IntpDistance,0,
Trigger Address,-2251,Trigger Address,-2251,Trigger Address,-2251,
Trigger Level,-3.200E-01,Trigger Level,-3.200E-01,Trigger Level,-3.200E-01,
Source,CH2,Source,CH3,Source,CH4,
Vertical Units,V,Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,15,Vertical Units Extend Div,15,Vertical Units Extend Div,15,
Label, ,Label, ,Label, ,
Probe Type,0,Probe Type,0,Probe Type,0,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,Vertical Scale,5.000E-02,Vertical Scale,2.000E+00,
Vertical Position,2.840E+00,Vertical Position,2.000E-01,Vertical Position,-8.000E-02,
Horizontal Units,S,Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-04,Horizontal Scale,5.000E-04,Horizontal Scale,5.000E-04,
Horizontal Position,3.625E-03,Horizontal Position,3.625E-03,Horizontal Position,3.625E-03,
Horizontal Mode,Main,Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,5.000E-07,Sampling Period,5.000E-07,Sampling Period,5.000E-07,
Horizontal Old Scale,5.000E-04,Horizontal Old Scale,5.000E-04,Horizontal Old Scale,5.000E-04,
Horizontal Old Position,3.625E-03,Horizontal Old Position,3.625E-03,Horizontal Old Position,3.625E-03,
Firmware,V1.09,Firmware,V1.09,Firmware,V1.09,
Mode,Detail,Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,Waveform Data,,
3.722500e-03,2.760000,3.722500e-03,0.002000,3.722500e-03,6.000000,
3.723000e-03,2.760000,3.723000e-03,-0.014000,3.723000e-03,6.000000,
3.723500e-03,2.720000,3.723500e-03,-0.012000,3.723500e-03,6.000000,
3.724000e-03,2.720000,3.724000e-03,-0.014000,3.724000e-03,6.000000,
3.724500e-03,2.720000,3.724500e-03,-0.020000,3.724500e-03,6.000000,
3.725000e-03,2.760000,3.725000e-03,-0.004000,3.725000e-03,6.000000,
3.725500e-03,2.760000,3.725500e-03,-0.014000,3.725500e-03,6.000000,
3.726000e-03,2.760000,3.726000e-03,-0.012000,3.726000e-03,6.000000,
3.726500e-03,2.720000,3.726500e-03,-0.024000,3.726500e-03,5.920000,
3.727000e-03,2.720000,3.727000e-03,-0.016000,3.727000e-03,5.920000,
3.727500e-03,2.720000,3.727500e-03,-0.020000,3.727500e-03,5.920000,
3.728000e-03,2.720000,3.728000e-03,-0.024000,3.728000e-03,6.000000,
3.728500e-03,2.720000,3.728500e-03,-0.020000,3.728500e-03,6.000000,
3.729000e-03,2.720000,3.729000e-03,-0.012000,3.729000e-03,6.000000,
3.729500e-03,2.720000,3.729500e-03,-0.036000,3.729500e-03,6.000000,
3.730000e-03,2.720000,3.730000e-03,-0.016000,3.730000e-03,5.920000,
3.730500e-03,2.720000,3.730500e-03,-0.006000,3.730500e-03,5.920000,
3.731000e-03,2.720000,3.731000e-03,-0.014000,3.731000e-03,6.000000,
3.731500e-03,2.720000,3.731500e-03,-0.032000,3.731500e-03,5.920000,
3.732000e-03,2.720000,3.732000e-03,-0.020000,3.732000e-03,6.000000,
3.732500e-03,2.760000,3.732500e-03,-0.016000,3.732500e-03,6.000000,
3.733000e-03,2.720000,3.733000e-03,-0.016000,3.733000e-03,5.920000,
3.733500e-03,2.720000,3.733500e-03,-0.030000,3.733500e-03,5.920000,
3.734000e-03,2.720000,3.734000e-03,-0.024000,3.734000e-03,5.920000,
3.734500e-03,2.720000,3.734500e-03,-0.012000,3.734500e-03,6.000000,
3.735000e-03,2.720000,3.735000e-03,-0.024000,3.735000e-03,5.920000,
3.735500e-03,2.720000,3.735500e-03,-0.020000,3.735500e-03,5.920000,
3.736000e-03,2.760000,3.736000e-03,-0.004000,3.736000e-03,6.000000,
3.736500e-03,2.720000,3.736500e-03,-0.012000,3.736500e-03,5.920000,
3.737000e-03,2.720000,3.737000e-03,-0.012000,3.737000e-03,5.920000,
3.737500e-03,2.720000,3.737500e-03,-0.022000,3.737500e-03,6.000000,
3.738000e-03,2.720000,3.738000e-03,-0.016000,3.738000e-03,5.920000,
3.738500e-03,2.720000,3.738500e-03,-0.014000,3.738500e-03,5.920000,
3.739000e-03,2.720000,3.739000e-03,-0.008000,3.739000e-03,5.920000,
3.739500e-03,2.720000,3.739500e-03,-0.028000,3.739500e-03,5.920000,
3.740000e-03,2.720000,3.740000e-03,-0.016000,3.740000e-03,5.920000,
3.740500e-03,2.720000,3.740500e-03,-0.028000,3.740500e-03,5.920000,
3.741000e-03,2.720000,3.741000e-03,-0.016000,3.741000e-03,5.920000,
3.741500e-03,2.720000,3.741500e-03,-0.020000,3.741500e-03,5.920000,
3.742000e-03,2.720000,3.742000e-03,-0.020000,3.742000e-03,5.920000,
3.742500e-03,2.720000,3.742500e-03,0.000000,3.742500e-03,5.920000,
3.743000e-03,2.720000,3.743000e-03,-0.012000,3.743000e-03,5.920000,
3.743500e-03,2.760000,3.743500e-03,-0.014000,3.743500e-03,5.920000,
3.744000e-03,2.760000,3.744000e-03,-0.008000,3.744000e-03,5.920000,
3.744500e-03,2.720000,3.744500e-03,-0.016000,3.744500e-03,5.920000,
3.745000e-03,2.720000,3.745000e-03,-0.032000,3.745000e-03,5.920000,
3.745500e-03,2.720000,3.745500e-03,-0.038000,3.745500e-03,5.920000,
3.746000e-03,2.720000,3.746000e-03,-0.020000,3.746000e-03,5.920000,
3.746500e-03,2.720000,3.746500e-03,-0.036000,3.746500e-03,5.920000,
3.747000e-03,2.760000,3.747000e-03,-0.016000,3.747000e-03,5.920000,
3.747500e-03,2.720000,3.747500e-03,-0.020000,3.747500e-03,5.920000,
3.748000e-03,2.720000,3.748000e-03,-0.030000,3.748000e-03,5.920000,
3.748500e-03,2.720000,3.748500e-03,-0.014000,3.748500e-03,5.920000,
3.749000e-03,2.720000,3.749000e-03,-0.014000,3.749000e-03,5.920000,
3.749500e-03,2.760000,3.749500e-03,-0.024000,3.749500e-03,5.920000,
3.750000e-03,2.720000,3.750000e-03,-0.020000,3.750000e-03,5.920000,
3.750500e-03,2.760000,3.750500e-03,-0.016000,3.750500e-03,5.920000,
3.751000e-03,2.720000,3.751000e-03,-0.036000,3.751000e-03,5.920000,
3.751500e-03,2.720000,3.751500e-03,-0.038000,3.751500e-03,5.920000,
3.752000e-03,2.720000,3.752000e-03,-0.022000,3.752000e-03,5.920000,
3.752500e-03,2.720000,3.752500e-03,-0.024000,3.752500e-03,5.920000,
3.753000e-03,2.760000,3.753000e-03,-0.050000,3.753000e-03,5.920000,
3.753500e-03,2.760000,3.753500e-03,-0.014000,3.753500e-03,5.920000,
3.754000e-03,2.760000,3.754000e-03,-0.032000,3.754000e-03,5.920000,
3.754500e-03,2.760000,3.754500e-03,-0.006000,3.754500e-03,5.920000,
3.755000e-03,2.720000,3.755000e-03,-0.020000,3.755000e-03,5.920000,
3.755500e-03,2.720000,3.755500e-03,-0.022000,3.755500e-03,5.920000,
3.756000e-03,2.720000,3.756000e-03,-0.030000,3.756000e-03,5.920000,
3.756500e-03,2.760000,3.756500e-03,-0.016000,3.756500e-03,5.920000,
3.757000e-03,2.720000,3.757000e-03,-0.020000,3.757000e-03,5.920000,
3.757500e-03,2.720000,3.757500e-03,0.010000,3.757500e-03,5.920000,
3.758000e-03,2.720000,3.758000e-03,-0.006000,3.758000e-03,5.920000,
3.758500e-03,2.720000,3.758500e-03,-0.024000,3.758500e-03,5.920000,
3.759000e-03,2.720000,3.759000e-03,-0.020000,3.759000e-03,5.920000,
3.759500e-03,2.720000,3.759500e-03,-0.012000,3.759500e-03,5.920000,
3.760000e-03,2.720000,3.760000e-03,-0.030000,3.760000e-03,5.920000,
3.760500e-03,2.720000,3.760500e-03,-0.014000,3.760500e-03,5.920000,
3.761000e-03,2.720000,3.761000e-03,-0.028000,3.761000e-03,5.920000,
3.761500e-03,2.720000,3.761500e-03,-0.012000,3.761500e-03,5.920000,
3.762000e-03,2.720000,3.762000e-03,-0.038000,3.762000e-03,5.920000,
3.762500e-03,2.720000,3.762500e-03,-0.024000,3.762500e-03,5.920000,
3.763000e-03,2.720000,3.763000e-03,-0.016000,3.763000e-03,5.920000,
3.763500e-03,2.720000,3.763500e-03,-0.028000,3.763500e-03,5.840000,
3.764000e-03,2.720000,3.764000e-03,-0.012000,3.764000e-03,5.840000,
3.764500e-03,2.720000,3.764500e-03,-0.032000,3.764500e-03,5.920000,
3.765000e-03,2.720000,3.765000e-03,0.000000,3.765000e-03,5.840000,
3.765500e-03,2.760000,3.765500e-03,-0.032000,3.765500e-03,5.920000,
3.766000e-03,2.720000,3.766000e-03,-0.008000,3.766000e-03,5.920000,
3.766500e-03,2.720000,3.766500e-03,-0.028000,3.766500e-03,5.920000,
3.767000e-03,2.720000,3.767000e-03,-0.022000,3.767000e-03,5.840000,
3.767500e-03,2.720000,3.767500e-03,-0.032000,3.767500e-03,5.840000,
3.768000e-03,2.720000,3.768000e-03,-0.020000,3.768000e-03,5.840000,
3.768500e-03,2.720000,3.768500e-03,-0.030000,3.768500e-03,5.920000,
3.769000e-03,2.720000,3.769000e-03,-0.024000,3.769000e-03,5.840000,
3.769500e-03,2.720000,3.769500e-03,-0.016000,3.769500e-03,5.840000,
3.770000e-03,2.720000,3.770000e-03,-0.024000,3.770000e-03,5.840000,
3.770500e-03,2.720000,3.770500e-03,-0.042000,3.770500e-03,5.840000,
3.771000e-03,2.720000,3.771000e-03,-0.012000,3.771000e-03,5.840000,
3.771500e-03,2.720000,3.771500e-03,-0.030000,3.771500e-03,5.920000,
3.772000e-03,2.720000,3.772000e-03,-0.028000,3.772000e-03,5.840000,
3.772500e-03,2.720000,3.772500e-03,-0.028000,3.772500e-03,5.840000,
3.773000e-03,2.720000,3.773000e-03,-0.022000,3.773000e-03,5.840000,
3.773500e-03,2.720000,3.773500e-03,-0.022000,3.773500e-03,5.840000,
3.774000e-03,2.720000,3.774000e-03,-0.006000,3.774000e-03,5.840000,
3.774500e-03,2.760000,3.774500e-03,-0.036000,3.774500e-03,5.920000,
3.775000e-03,2.720000,3.775000e-03,-0.014000,3.775000e-03,5.840000,
3.775500e-03,2.720000,3.775500e-03,-0.006000,3.775500e-03,5.840000,
3.776000e-03,2.720000,3.776000e-03,-0.024000,3.776000e-03,5.840000,
3.776500e-03,2.720000,3.776500e-03,-0.020000,3.776500e-03,5.840000,
3.777000e-03,2.720000,3.777000e-03,-0.006000,3.777000e-03,5.840000,
3.777500e-03,2.760000,3.777500e-03,-0.020000,3.777500e-03,5.920000,
3.778000e-03,2.760000,3.778000e-03,-0.022000,3.778000e-03,5.840000,
3.778500e-03,2.720000,3.778500e-03,-0.022000,3.778500e-03,5.840000,
3.779000e-03,2.720000,3.779000e-03,-0.014000,3.779000e-03,5.840000,
3.779500e-03,2.760000,3.779500e-03,-0.012000,3.779500e-03,5.840000,
3.780000e-03,2.720000,3.780000e-03,-0.032000,3.780000e-03,5.920000,
3.780500e-03,2.760000,3.780500e-03,-0.016000,3.780500e-03,5.840000,
3.781000e-03,2.720000,3.781000e-03,-0.004000,3.781000e-03,5.840000,
3.781500e-03,2.720000,3.781500e-03,-0.024000,3.781500e-03,5.840000,
3.782000e-03,2.760000,3.782000e-03,-0.036000,3.782000e-03,5.840000,
3.782500e-03,2.720000,3.782500e-03,-0.022000,3.782500e-03,5.840000,
3.783000e-03,2.720000,3.783000e-03,-0.014000,3.783000e-03,5.840000,
3.783500e-03,2.720000,3.783500e-03,-0.024000,3.783500e-03,5.840000,
3.784000e-03,2.720000,3.784000e-03,-0.016000,3.784000e-03,5.840000,
3.784500e-03,2.720000,3.784500e-03,-0.014000,3.784500e-03,5.840000,
3.785000e-03,2.760000,3.785000e-03,-0.016000,3.785000e-03,5.840000,
3.785500e-03,2.720000,3.785500e-03,-0.028000,3.785500e-03,5.840000,
3.786000e-03,2.720000,3.786000e-03,-0.022000,3.786000e-03,5.840000,
3.786500e-03,2.720000,3.786500e-03,-0.016000,3.786500e-03,5.840000,
3.787000e-03,2.720000,3.787000e-03,-0.022000,3.787000e-03,5.840000,
3.787500e-03,2.720000,3.787500e-03,-0.008000,3.787500e-03,5.840000,
3.788000e-03,2.760000,3.788000e-03,-0.012000,3.788000e-03,5.840000,
3.788500e-03,2.720000,3.788500e-03,-0.030000,3.788500e-03,5.840000,
3.789000e-03,2.720000,3.789000e-03,-0.016000,3.789000e-03,5.840000,
3.789500e-03,2.720000,3.789500e-03,-0.006000,3.789500e-03,5.840000,
3.790000e-03,2.760000,3.790000e-03,-0.022000,3.790000e-03,5.840000,
3.790500e-03,2.760000,3.790500e-03,-0.014000,3.790500e-03,5.840000,
3.791000e-03,2.760000,3.791000e-03,-0.014000,3.791000e-03,5.840000,
3.791500e-03,2.720000,3.791500e-03,-0.014000,3.791500e-03,5.840000,
3.792000e-03,2.720000,3.792000e-03,-0.022000,3.792000e-03,5.840000,
3.792500e-03,2.720000,3.792500e-03,-0.020000,3.792500e-03,5.840000,
3.793000e-03,2.720000,3.793000e-03,-0.014000,3.793000e-03,5.840000,
3.793500e-03,2.720000,3.793500e-03,-0.036000,3.793500e-03,5.840000,
3.794000e-03,2.720000,3.794000e-03,-0.014000,3.794000e-03,5.840000,
3.794500e-03,2.720000,3.794500e-03,-0.032000,3.794500e-03,5.840000,
3.795000e-03,2.760000,3.795000e-03,-0.014000,3.795000e-03,5.840000,
3.795500e-03,2.760000,3.795500e-03,-0.040000,3.795500e-03,5.840000,
3.796000e-03,2.760000,3.796000e-03,-0.012000,3.796000e-03,5.840000,
3.796500e-03,2.720000,3.796500e-03,-0.014000,3.796500e-03,5.840000,
3.797000e-03,2.720000,3.797000e-03,-0.030000,3.797000e-03,5.840000,
3.797500e-03,2.720000,3.797500e-03,-0.016000,3.797500e-03,5.840000,
3.798000e-03,2.720000,3.798000e-03,-0.032000,3.798000e-03,5.840000,
3.798500e-03,2.760000,3.798500e-03,-0.028000,3.798500e-03,5.840000,
3.799000e-03,2.720000,3.799000e-03,-0.016000,3.799000e-03,5.840000,
3.799500e-03,2.720000,3.799500e-03,-0.024000,3.799500e-03,5.840000,
3.800000e-03,2.720000,3.800000e-03,-0.024000,3.800000e-03,5.840000,
3.800500e-03,2.720000,3.800500e-03,-0.012000,3.800500e-03,5.840000,
3.801000e-03,2.720000,3.801000e-03,-0.024000,3.801000e-03,5.840000,
3.801500e-03,2.760000,3.801500e-03,-0.038000,3.801500e-03,5.840000,
3.802000e-03,2.760000,3.802000e-03,-0.032000,3.802000e-03,5.840000,
3.802500e-03,2.760000,3.802500e-03,-0.008000,3.802500e-03,5.840000,
3.803000e-03,2.720000,3.803000e-03,-0.014000,3.803000e-03,5.840000,
3.803500e-03,2.760000,3.803500e-03,-0.020000,3.803500e-03,5.840000,
3.804000e-03,2.760000,3.804000e-03,-0.024000,3.804000e-03,5.840000,
3.804500e-03,2.760000,3.804500e-03,-0.028000,3.804500e-03,5.840000,
3.805000e-03,2.760000,3.805000e-03,-0.022000,3.805000e-03,5.840000,
3.805500e-03,2.720000,3.805500e-03,-0.006000,3.805500e-03,5.840000,
3.806000e-03,2.720000,3.806000e-03,-0.030000,3.806000e-03,5.840000,
3.806500e-03,2.720000,3.806500e-03,-0.024000,3.806500e-03,5.840000,
3.807000e-03,2.720000,3.807000e-03,-0.016000,3.807000e-03,5.760000,
3.807500e-03,2.720000,3.807500e-03,-0.030000,3.807500e-03,5.840000,
3.808000e-03,2.720000,3.808000e-03,-0.024000,3.808000e-03,5.760000,
3.808500e-03,2.720000,3.808500e-03,-0.028000,3.808500e-03,5.760000,
3.809000e-03,2.760000,3.809000e-03,-0.024000,3.809000e-03,5.840000,
3.809500e-03,2.720000,3.809500e-03,-0.030000,3.809500e-03,5.840000,
3.810000e-03,2.760000,3.810000e-03,-0.032000,3.810000e-03,5.840000,
3.810500e-03,2.720000,3.810500e-03,-0.040000,3.810500e-03,5.760000,
3.811000e-03,2.720000,3.811000e-03,-0.028000,3.811000e-03,5.760000,
3.811500e-03,2.720000,3.811500e-03,-0.014000,3.811500e-03,5.840000,
3.812000e-03,2.760000,3.812000e-03,-0.016000,3.812000e-03,5.840000,
3.812500e-03,2.760000,3.812500e-03,-0.016000,3.812500e-03,5.840000,
3.813000e-03,2.720000,3.813000e-03,-0.028000,3.813000e-03,5.840000,
3.813500e-03,2.760000,3.813500e-03,-0.040000,3.813500e-03,5.840000,
3.814000e-03,2.720000,3.814000e-03,-0.030000,3.814000e-03,5.760000,
3.814500e-03,2.760000,3.814500e-03,-0.024000,3.814500e-03,5.840000,
3.815000e-03,2.760000,3.815000e-03,-0.030000,3.815000e-03,5.760000,
3.815500e-03,2.720000,3.815500e-03,-0.020000,3.815500e-03,5.840000,
3.816000e-03,2.720000,3.816000e-03,-0.008000,3.816000e-03,5.760000,
3.816500e-03,2.760000,3.816500e-03,-0.014000,3.816500e-03,5.760000,
3.817000e-03,2.760000,3.817000e-03,-0.030000,3.817000e-03,5.840000,
3.817500e-03,2.720000,3.817500e-03,-0.024000,3.817500e-03,5.760000,
3.818000e-03,2.760000,3.818000e-03,-0.024000,3.818000e-03,5.840000,
3.818500e-03,2.760000,3.818500e-03,-0.022000,3.818500e-03,5.840000,
3.819000e-03,2.760000,3.819000e-03,-0.032000,3.819000e-03,5.760000,
3.819500e-03,2.720000,3.819500e-03,-0.032000,3.819500e-03,5.760000,
3.820000e-03,2.720000,3.820000e-03,-0.016000,3.820000e-03,5.760000,
3.820500e-03,2.720000,3.820500e-03,-0.032000,3.820500e-03,5.760000,
3.821000e-03,2.720000,3.821000e-03,-0.020000,3.821000e-03,5.760000,
3.821500e-03,2.720000,3.821500e-03,-0.032000,3.821500e-03,5.760000,
3.822000e-03,2.720000,3.822000e-03,-0.016000,3.822000e-03,5.760000,
3.822500e-03,2.720000,3.822500e-03,-0.012000,3.822500e-03,5.760000,
3.823000e-03,2.720000,3.823000e-03,-0.028000,3.823000e-03,5.760000,
3.823500e-03,2.720000,3.823500e-03,-0.016000,3.823500e-03,5.760000,
3.824000e-03,2.760000,3.824000e-03,-0.016000,3.824000e-03,5.760000,
3.824500e-03,2.760000,3.824500e-03,-0.028000,3.824500e-03,5.760000,
3.825000e-03,2.760000,3.825000e-03,-0.020000,3.825000e-03,5.760000,
3.825500e-03,2.720000,3.825500e-03,-0.022000,3.825500e-03,5.760000,
3.826000e-03,2.720000,3.826000e-03,-0.022000,3.826000e-03,5.760000,
3.826500e-03,2.720000,3.826500e-03,-0.022000,3.826500e-03,5.760000,
3.827000e-03,2.760000,3.827000e-03,-0.024000,3.827000e-03,5.760000,
3.827500e-03,2.720000,3.827500e-03,-0.028000,3.827500e-03,5.760000,
3.828000e-03,2.720000,3.828000e-03,-0.030000,3.828000e-03,5.760000,
3.828500e-03,2.720000,3.828500e-03,-0.024000,3.828500e-03,5.760000,
3.829000e-03,2.720000,3.829000e-03,-0.028000,3.829000e-03,5.760000,
3.829500e-03,2.720000,3.829500e-03,-0.028000,3.829500e-03,5.760000,
3.830000e-03,2.720000,3.830000e-03,-0.028000,3.830000e-03,5.760000,
3.830500e-03,2.720000,3.830500e-03,-0.028000,3.830500e-03,5.760000,
3.831000e-03,2.720000,3.831000e-03,-0.008000,3.831000e-03,5.760000,
3.831500e-03,2.720000,3.831500e-03,-0.020000,3.831500e-03,5.760000,
3.832000e-03,2.760000,3.832000e-03,-0.020000,3.832000e-03,5.760000,
3.832500e-03,2.760000,3.832500e-03,-0.016000,3.832500e-03,5.760000,
3.833000e-03,2.760000,3.833000e-03,-0.020000,3.833000e-03,5.760000,
3.833500e-03,2.760000,3.833500e-03,-0.032000,3.833500e-03,5.760000,
3.834000e-03,2.760000,3.834000e-03,-0.030000,3.834000e-03,5.760000,
3.834500e-03,2.720000,3.834500e-03,-0.014000,3.834500e-03,5.760000,
3.835000e-03,2.760000,3.835000e-03,-0.022000,3.835000e-03,5.760000,
3.835500e-03,2.760000,3.835500e-03,-0.006000,3.835500e-03,5.760000,
3.836000e-03,2.760000,3.836000e-03,-0.014000,3.836000e-03,5.760000,
3.836500e-03,2.760000,3.836500e-03,-0.024000,3.836500e-03,5.760000,
3.837000e-03,2.760000,3.837000e-03,-0.024000,3.837000e-03,5.760000,
3.837500e-03,2.720000,3.837500e-03,-0.022000,3.837500e-03,5.760000,
3.838000e-03,2.720000,3.838000e-03,-0.016000,3.838000e-03,5.680000,
3.838500e-03,2.720000,3.838500e-03,-0.012000,3.838500e-03,5.760000,
3.839000e-03,2.720000,3.839000e-03,-0.016000,3.839000e-03,5.760000,
3.839500e-03,2.720000,3.839500e-03,-0.022000,3.839500e-03,5.760000,
3.840000e-03,2.720000,3.840000e-03,-0.030000,3.840000e-03,5.760000,
3.840500e-03,2.760000,3.840500e-03,-0.028000,3.840500e-03,5.760000,
3.841000e-03,2.720000,3.841000e-03,-0.032000,3.841000e-03,5.760000,
3.841500e-03,2.760000,3.841500e-03,-0.014000,3.841500e-03,5.760000,
3.842000e-03,2.720000,3.842000e-03,-0.036000,3.842000e-03,5.760000,
3.842500e-03,2.760000,3.842500e-03,-0.014000,3.842500e-03,5.760000,
3.843000e-03,2.760000,3.843000e-03,-0.024000,3.843000e-03,5.760000,
3.843500e-03,2.760000,3.843500e-03,-0.022000,3.843500e-03,5.760000,
3.844000e-03,2.720000,3.844000e-03,-0.030000,3.844000e-03,5.760000,
3.844500e-03,2.760000,3.844500e-03,-0.028000,3.844500e-03,5.760000,
3.845000e-03,2.720000,3.845000e-03,-0.022000,3.845000e-03,5.760000,
3.845500e-03,2.720000,3.845500e-03,-0.020000,3.845500e-03,5.760000,
3.846000e-03,2.720000,3.846000e-03,-0.020000,3.846000e-03,5.760000,
3.846500e-03,2.720000,3.846500e-03,-0.032000,3.846500e-03,5.760000,
3.847000e-03,2.760000,3.847000e-03,-0.014000,3.847000e-03,5.760000,
3.847500e-03,2.760000,3.847500e-03,-0.016000,3.847500e-03,5.760000,
3.848000e-03,2.760000,3.848000e-03,-0.022000,3.848000e-03,5.760000,
3.848500e-03,2.720000,3.848500e-03,-0.016000,3.848500e-03,5.760000,
3.849000e-03,2.760000,3.849000e-03,-0.022000,3.849000e-03,5.760000,
3.849500e-03,2.760000,3.849500e-03,-0.028000,3.849500e-03,5.760000,
3.850000e-03,2.720000,3.850000e-03,-0.020000,3.850000e-03,5.760000,
3.850500e-03,2.720000,3.850500e-03,-0.036000,3.850500e-03,5.760000,
3.851000e-03,2.720000,3.851000e-03,-0.016000,3.851000e-03,5.680000,
3.851500e-03,2.720000,3.851500e-03,-0.030000,3.851500e-03,5.680000,
3.852000e-03,2.720000,3.852000e-03,-0.014000,3.852000e-03,5.680000,
3.852500e-03,2.720000,3.852500e-03,-0.020000,3.852500e-03,5.680000,
3.853000e-03,2.720000,3.853000e-03,-0.014000,3.853000e-03,5.760000,
3.853500e-03,2.760000,3.853500e-03,-0.024000,3.853500e-03,5.760000,
3.854000e-03,2.760000,3.854000e-03,-0.016000,3.854000e-03,5.760000,
3.854500e-03,2.720000,3.854500e-03,-0.024000,3.854500e-03,5.680000,
3.855000e-03,2.720000,3.855000e-03,-0.008000,3.855000e-03,5.680000,
3.855500e-03,2.760000,3.855500e-03,-0.020000,3.855500e-03,5.680000,
3.856000e-03,2.720000,3.856000e-03,-0.012000,3.856000e-03,5.760000,
3.856500e-03,2.720000,3.856500e-03,-0.024000,3.856500e-03,5.760000,
3.857000e-03,2.760000,3.857000e-03,-0.024000,3.857000e-03,5.760000,
3.857500e-03,2.720000,3.857500e-03,-0.022000,3.857500e-03,5.680000,
3.858000e-03,2.720000,3.858000e-03,-0.030000,3.858000e-03,5.680000,
3.858500e-03,2.720000,3.858500e-03,-0.016000,3.858500e-03,5.680000,
3.859000e-03,2.720000,3.859000e-03,-0.008000,3.859000e-03,5.680000,
3.859500e-03,2.720000,3.859500e-03,-0.020000,3.859500e-03,5.680000,
3.860000e-03,2.720000,3.860000e-03,-0.028000,3.860000e-03,5.680000,
3.860500e-03,2.720000,3.860500e-03,-0.022000,3.860500e-03,5.680000,
3.861000e-03,2.720000,3.861000e-03,-0.008000,3.861000e-03,5.680000,
3.861500e-03,2.720000,3.861500e-03,-0.028000,3.861500e-03,5.680000,
3.862000e-03,2.720000,3.862000e-03,-0.020000,3.862000e-03,5.680000,
3.862500e-03,2.760000,3.862500e-03,-0.022000,3.862500e-03,5.680000,
3.863000e-03,2.760000,3.863000e-03,-0.022000,3.863000e-03,5.680000,
3.863500e-03,2.720000,3.863500e-03,-0.024000,3.863500e-03,5.680000,
3.864000e-03,2.720000,3.864000e-03,-0.016000,3.864000e-03,5.680000,
3.864500e-03,2.720000,3.864500e-03,-0.020000,3.864500e-03,5.680000,
3.865000e-03,2.720000,3.865000e-03,-0.024000,3.865000e-03,5.680000,
3.865500e-03,2.720000,3.865500e-03,-0.020000,3.865500e-03,5.680000,
3.866000e-03,2.720000,3.866000e-03,-0.022000,3.866000e-03,5.680000,
3.866500e-03,2.720000,3.866500e-03,-0.030000,3.866500e-03,5.680000,
3.867000e-03,2.720000,3.867000e-03,-0.020000,3.867000e-03,5.680000,
3.867500e-03,2.720000,3.867500e-03,-0.016000,3.867500e-03,5.680000,
3.868000e-03,2.720000,3.868000e-03,-0.020000,3.868000e-03,5.680000,
3.868500e-03,2.720000,3.868500e-03,-0.022000,3.868500e-03,5.680000,
3.869000e-03,2.720000,3.869000e-03,-0.022000,3.869000e-03,5.680000,
3.869500e-03,2.720000,3.869500e-03,-0.020000,3.869500e-03,5.680000,
3.870000e-03,2.720000,3.870000e-03,-0.016000,3.870000e-03,5.680000,
3.870500e-03,2.720000,3.870500e-03,-0.022000,3.870500e-03,5.680000,
3.871000e-03,2.720000,3.871000e-03,-0.020000,3.871000e-03,5.680000,
3.871500e-03,2.720000,3.871500e-03,-0.016000,3.871500e-03,5.680000,
3.872000e-03,2.720000,3.872000e-03,-0.024000,3.872000e-03,5.680000,
3.872500e-03,2.720000,3.872500e-03,-0.028000,3.872500e-03,5.680000,
3.873000e-03,2.720000,3.873000e-03,-0.028000,3.873000e-03,5.680000,
3.873500e-03,2.720000,3.873500e-03,-0.020000,3.873500e-03,5.680000,
3.874000e-03,2.720000,3.874000e-03,-0.014000,3.874000e-03,5.680000,
3.874500e-03,2.720000,3.874500e-03,-0.028000,3.874500e-03,5.680000,
3.875000e-03,2.720000,3.875000e-03,-0.020000,3.875000e-03,5.680000,
3.875500e-03,2.720000,3.875500e-03,-0.020000,3.875500e-03,5.680000,
3.876000e-03,2.720000,3.876000e-03,-0.020000,3.876000e-03,5.680000,
3.876500e-03,2.720000,3.876500e-03,-0.006000,3.876500e-03,5.680000,
3.877000e-03,2.720000,3.877000e-03,-0.032000,3.877000e-03,5.680000,
3.877500e-03,2.720000,3.877500e-03,-0.014000,3.877500e-03,5.680000,
3.878000e-03,2.720000,3.878000e-03,-0.016000,3.878000e-03,5.680000,
3.878500e-03,2.720000,3.878500e-03,-0.012000,3.878500e-03,5.680000,
3.879000e-03,2.760000,3.879000e-03,-0.016000,3.879000e-03,5.680000,
3.879500e-03,2.720000,3.879500e-03,-0.022000,3.879500e-03,5.680000,
3.880000e-03,2.760000,3.880000e-03,-0.022000,3.880000e-03,5.680000,
3.880500e-03,2.720000,3.880500e-03,-0.016000,3.880500e-03,5.680000,
3.881000e-03,2.760000,3.881000e-03,-0.024000,3.881000e-03,5.680000,
3.881500e-03,2.760000,3.881500e-03,-0.014000,3.881500e-03,5.680000,
3.882000e-03,2.720000,3.882000e-03,-0.020000,3.882000e-03,5.680000,
